SKU_ID,ASIN,Product_Title,Brand,Category,Seller_Name,MRP_INR,Selling_Price_INR,Base_Discount_%,Stock_Quantity,Rating,Total_Reviews,Is_Prime,Product_URL
RKWI-VAS-HOM-12298,B0AIHEGYIR,Vaseline Home Care Product (Pack of 3),Vaseline,Home Care,Appario Retail Private Ltd,284.22,236.76,16.7,802,4.8,15928,True,https://www.amazon.in/dp/B0AIHEGYIR
RKWI-HIM-BAB-12299,B03U56K7SB,Himalaya Baby Care Product (100g),Himalaya,Baby Care,RK World InfoCom Private Limited,444.31,411.43,7.4,196,4.7,14720,False,https://www.amazon.in/dp/B03U56K7SB
RKWI-DET-BAB-12300,B0JRF57CPL,Dettol Baby Care Product (Pack of 2),Dettol,Baby Care,RK World InfoCom Private Limited,421.56,330.92,21.5,34,4.0,7186,True,https://www.amazon.in/dp/B0JRF57CPL
RKWI-SEN-ORA-12301,B03960BMTX,Sensodyne Oral Care Product (250ml),Sensodyne,Oral Care,RK World InfoCom Private Limited,1551.81,1145.24,26.2,331,4.5,23008,True,https://www.amazon.in/dp/B03960BMTX
RKWI-L'O-PER-12302,B027JLLZ90,L'Oreal Personal Care Product (Single Unit),L'Oreal,Personal Care,RK World InfoCom Private Limited,1825.26,1378.07,24.5,854,4.5,8650,True,https://www.amazon.in/dp/B027JLLZ90
RKWI-PAM-PER-12303,B07W6977XP,Pampers Personal Care Product (Pack of 3),Pampers,Personal Care,RK World InfoCom Private Limited,2013.15,1771.57,12.0,587,4.6,1604,True,https://www.amazon.in/dp/B07W6977XP
RKWI-ARI-HEA-12304,B0VVI7AIJW,Ariel Health & Wellness Product (750ml),Ariel,Health & Wellness,Appario Retail Private Ltd,826.73,778.78,5.8,765,4.4,1724,True,https://www.amazon.in/dp/B0VVI7AIJW
RKWI-SEN-PER-12305,B02JPLJ9A6,Sensodyne Personal Care Product (250ml),Sensodyne,Personal Care,Cocoblu Retail,188.78,165.56,12.3,432,3.9,11771,True,https://www.amazon.in/dp/B02JPLJ9A6
RKWI-SEN-BEA-12306,B083MNA9TV,Sensodyne Beauty & Hygiene Product (1L),Sensodyne,Beauty & Hygiene,RK World InfoCom Private Limited,2162.23,1840.06,14.9,147,3.9,13844,True,https://www.amazon.in/dp/B083MNA9TV
RKWI-NIV-ORA-12307,B0V0DSG62N,Nivea Oral Care Product (100g),Nivea,Oral Care,Appario Retail Private Ltd,523.52,411.49,21.4,71,4.3,3865,True,https://www.amazon.in/dp/B0V0DSG62N
RKWI-SUR-ORA-12308,B0D7P441JW,Surf Excel Oral Care Product (100g),Surf Excel,Oral Care,RK World InfoCom Private Limited,1740.03,1444.22,17.0,833,4.2,23664,True,https://www.amazon.in/dp/B0D7P441JW
RKWI-NIV-PER-12309,B061FIVOCN,Nivea Personal Care Product (100g),Nivea,Personal Care,Appario Retail Private Ltd,2411.18,2230.34,7.5,532,3.9,9600,True,https://www.amazon.in/dp/B061FIVOCN
RKWI-VAS-BEA-12310,B08S6GYDXI,Vaseline Beauty & Hygiene Product (Pack of 2),Vaseline,Beauty & Hygiene,RK World InfoCom Private Limited,1319.37,998.76,24.3,897,3.6,7947,False,https://www.amazon.in/dp/B08S6GYDXI
RKWI-HIM-BAB-12311,B0YKRZ3FU0,Himalaya Baby Care Product (Pack of 2),Himalaya,Baby Care,Cloudtail India,878.08,707.73,19.4,744,4.7,9823,False,https://www.amazon.in/dp/B0YKRZ3FU0
RKWI-VAS-HOM-12312,B0ULM1T6I8,Vaseline Home Care Product (100g),Vaseline,Home Care,Cocoblu Retail,1491.09,1176.47,21.1,306,4.3,16501,True,https://www.amazon.in/dp/B0ULM1T6I8
RKWI-COL-HEA-12313,B0RXYR24QH,Colgate Health & Wellness Product (750ml),Colgate,Health & Wellness,Appario Retail Private Ltd,1373.71,1195.13,13.0,290,4.7,11503,True,https://www.amazon.in/dp/B0RXYR24QH
RKWI-DOV-ORA-12314,B0ETQP3PYO,Dove Oral Care Product (750ml),Dove,Oral Care,RK World InfoCom Private Limited,236.69,188.64,20.3,612,3.7,6231,False,https://www.amazon.in/dp/B0ETQP3PYO
RKWI-PAM-BEA-12315,B0UXHQ5R7A,Pampers Beauty & Hygiene Product (Pack of 2),Pampers,Beauty & Hygiene,RK World InfoCom Private Limited,2003.52,1692.97,15.5,887,4.1,18861,True,https://www.amazon.in/dp/B0UXHQ5R7A
RKWI-HIM-HOM-12316,B0H6VY9RX4,Himalaya Home Care Product (Single Unit),Himalaya,Home Care,Appario Retail Private Ltd,1983.23,1648.06,16.9,502,4.8,3651,True,https://www.amazon.in/dp/B0H6VY9RX4
RKWI-SUR-BEA-12317,B0B890ZM8J,Surf Excel Beauty & Hygiene Product (750ml),Surf Excel,Beauty & Hygiene,Cloudtail India,776.22,613.21,21.0,813,4.4,20429,False,https://www.amazon.in/dp/B0B890ZM8J
RKWI-SUR-BEA-12318,B0OWR8J0JM,Surf Excel Beauty & Hygiene Product (Pack of 3),Surf Excel,Beauty & Hygiene,RK World InfoCom Private Limited,907.39,710.49,21.7,494,4.0,24683,True,https://www.amazon.in/dp/B0OWR8J0JM
RKWI-NIV-BAB-12319,B08A6M9682,Nivea Baby Care Product (Pack of 3),Nivea,Baby Care,Appario Retail Private Ltd,1744.98,1587.93,9.0,960,4.5,4299,True,https://www.amazon.in/dp/B08A6M9682
RKWI-PON-HEA-12320,B0UY5R8T94,Pond's Health & Wellness Product (500g),Pond's,Health & Wellness,RK World InfoCom Private Limited,2171.04,1663.02,23.4,670,4.9,13223,True,https://www.amazon.in/dp/B0UY5R8T94
RKWI-ARI-BEA-12321,B0GQYLTX18,Ariel Beauty & Hygiene Product (100g),Ariel,Beauty & Hygiene,Appario Retail Private Ltd,2028.54,1783.09,12.1,718,4.0,1870,False,https://www.amazon.in/dp/B0GQYLTX18
RKWI-VAS-BEA-12322,B0IR2YJKD9,Vaseline Beauty & Hygiene Product (250ml),Vaseline,Beauty & Hygiene,RK World InfoCom Private Limited,1453.2,1357.29,6.6,124,4.0,22308,True,https://www.amazon.in/dp/B0IR2YJKD9
RKWI-SUR-PER-12323,B0MGBNCPRC,Surf Excel Personal Care Product (750ml),Surf Excel,Personal Care,Cocoblu Retail,1598.72,1462.83,8.5,64,4.2,1524,True,https://www.amazon.in/dp/B0MGBNCPRC
RKWI-DOV-BAB-12324,B003UF8RI3,Dove Baby Care Product (1L),Dove,Baby Care,Appario Retail Private Ltd,1136.27,835.16,26.5,189,4.6,9147,True,https://www.amazon.in/dp/B003UF8RI3
RKWI-DOV-ORA-12325,B0NUMVEXG4,Dove Oral Care Product (100g),Dove,Oral Care,RK World InfoCom Private Limited,1108.27,979.71,11.6,263,3.6,3520,True,https://www.amazon.in/dp/B0NUMVEXG4
RKWI-L'O-BEA-12326,B06VDCF33U,L'Oreal Beauty & Hygiene Product (250ml),L'Oreal,Beauty & Hygiene,RK World InfoCom Private Limited,2273.23,1602.63,29.5,386,4.3,12623,False,https://www.amazon.in/dp/B06VDCF33U
RKWI-HIM-BEA-12327,B0U73UHR5Y,Himalaya Beauty & Hygiene Product (Pack of 2),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,2223.33,1952.08,12.2,172,4.2,9842,True,https://www.amazon.in/dp/B0U73UHR5Y
RKWI-SEN-HEA-12328,B0WWL0A9GQ,Sensodyne Health & Wellness Product (750ml),Sensodyne,Health & Wellness,RK World InfoCom Private Limited,1995.82,1554.74,22.1,91,4.9,18871,True,https://www.amazon.in/dp/B0WWL0A9GQ
RKWI-DOV-BEA-12329,B08LHPWF5X,Dove Beauty & Hygiene Product (500g),Dove,Beauty & Hygiene,RK World InfoCom Private Limited,831.56,628.66,24.4,533,3.8,15280,True,https://www.amazon.in/dp/B08LHPWF5X
RKWI-L'O-HEA-12330,B0R505S34C,L'Oreal Health & Wellness Product (750ml),L'Oreal,Health & Wellness,Appario Retail Private Ltd,510.52,417.61,18.2,456,4.1,16609,True,https://www.amazon.in/dp/B0R505S34C
RKWI-DET-BEA-12331,B0DKPZ4FNW,Dettol Beauty & Hygiene Product (Single Unit),Dettol,Beauty & Hygiene,Cloudtail India,2005.51,1748.8,12.8,864,4.5,3302,True,https://www.amazon.in/dp/B0DKPZ4FNW
RKWI-SEN-BAB-12332,B0BAAC6QDC,Sensodyne Baby Care Product (250ml),Sensodyne,Baby Care,Appario Retail Private Ltd,1527.34,1143.98,25.1,265,4.6,8157,True,https://www.amazon.in/dp/B0BAAC6QDC
RKWI-PAM-BEA-12333,B07KO2LCHH,Pampers Beauty & Hygiene Product (Pack of 3),Pampers,Beauty & Hygiene,RK World InfoCom Private Limited,250.44,232.91,7.0,913,3.7,10608,True,https://www.amazon.in/dp/B07KO2LCHH
RKWI-SUR-BEA-12334,B08DHCBZCX,Surf Excel Beauty & Hygiene Product (750ml),Surf Excel,Beauty & Hygiene,Cocoblu Retail,1205.82,974.3,19.2,104,4.8,14793,True,https://www.amazon.in/dp/B08DHCBZCX
RKWI-COL-BEA-12335,B07ZZ99HH4,Colgate Beauty & Hygiene Product (1L),Colgate,Beauty & Hygiene,RK World InfoCom Private Limited,1253.58,992.84,20.8,55,3.6,201,True,https://www.amazon.in/dp/B07ZZ99HH4
RKWI-DET-ORA-12336,B0C2T47F06,Dettol Oral Care Product (500g),Dettol,Oral Care,RK World InfoCom Private Limited,136.32,129.5,5.0,89,3.8,12508,True,https://www.amazon.in/dp/B0C2T47F06
RKWI-PON-ORA-12337,B0B6LD8ITB,Pond's Oral Care Product (Single Unit),Pond's,Oral Care,Cloudtail India,763.19,634.97,16.8,75,4.7,23320,False,https://www.amazon.in/dp/B0B6LD8ITB
RKWI-COL-HOM-12338,B0607ZUL86,Colgate Home Care Product (Pack of 3),Colgate,Home Care,RK World InfoCom Private Limited,2309.4,1831.35,20.7,69,4.7,4966,True,https://www.amazon.in/dp/B0607ZUL86
RKWI-VAS-BAB-12339,B09RRPBL64,Vaseline Baby Care Product (Pack of 2),Vaseline,Baby Care,Appario Retail Private Ltd,896.49,818.5,8.7,493,4.0,8972,True,https://www.amazon.in/dp/B09RRPBL64
RKWI-DET-BEA-12340,B0N5XYOD0R,Dettol Beauty & Hygiene Product (Pack of 2),Dettol,Beauty & Hygiene,Appario Retail Private Ltd,2145.56,1566.26,27.0,766,4.2,16354,True,https://www.amazon.in/dp/B0N5XYOD0R
RKWI-DOV-PER-12341,B03DB8ACR2,Dove Personal Care Product (Pack of 2),Dove,Personal Care,RK World InfoCom Private Limited,891.77,643.86,27.8,53,4.3,13171,True,https://www.amazon.in/dp/B03DB8ACR2
RKWI-L'O-BEA-12342,B0J0DK90W7,L'Oreal Beauty & Hygiene Product (Pack of 3),L'Oreal,Beauty & Hygiene,Cocoblu Retail,1936.81,1477.79,23.7,515,4.6,630,True,https://www.amazon.in/dp/B0J0DK90W7
RKWI-COL-HEA-12343,B0C3IYX95O,Colgate Health & Wellness Product (Pack of 3),Colgate,Health & Wellness,Cocoblu Retail,703.96,560.35,20.4,464,3.6,4700,True,https://www.amazon.in/dp/B0C3IYX95O
RKWI-ARI-HEA-12344,B057QNTPAP,Ariel Health & Wellness Product (250ml),Ariel,Health & Wellness,RK World InfoCom Private Limited,285.74,252.59,11.6,446,4.0,15494,True,https://www.amazon.in/dp/B057QNTPAP
RKWI-NIV-ORA-12345,B00YLEQDB2,Nivea Oral Care Product (750ml),Nivea,Oral Care,RK World InfoCom Private Limited,1136.81,1057.23,7.0,861,4.7,11413,True,https://www.amazon.in/dp/B00YLEQDB2
RKWI-DOV-HEA-12346,B0QRJS9NPT,Dove Health & Wellness Product (100g),Dove,Health & Wellness,RK World InfoCom Private Limited,1125.95,933.41,17.1,828,3.6,14035,True,https://www.amazon.in/dp/B0QRJS9NPT
RKWI-PON-PER-12347,B0G1K5JAW2,Pond's Personal Care Product (500g),Pond's,Personal Care,Appario Retail Private Ltd,364.79,331.96,9.0,984,3.7,11927,True,https://www.amazon.in/dp/B0G1K5JAW2
RKWI-L'O-BAB-12348,B036KY6YDY,L'Oreal Baby Care Product (1L),L'Oreal,Baby Care,RK World InfoCom Private Limited,206.85,165.89,19.8,837,3.9,9405,True,https://www.amazon.in/dp/B036KY6YDY
RKWI-HIM-BEA-12349,B0YF12CHDA,Himalaya Beauty & Hygiene Product (100g),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,1441.45,1354.96,6.0,376,4.2,21582,True,https://www.amazon.in/dp/B0YF12CHDA
RKWI-DOV-BEA-12350,B00OIC67W5,Dove Beauty & Hygiene Product (500g),Dove,Beauty & Hygiene,Appario Retail Private Ltd,1593.6,1386.43,13.0,410,4.1,12427,True,https://www.amazon.in/dp/B00OIC67W5
RKWI-ARI-HEA-12351,B0U58TO5G4,Ariel Health & Wellness Product (Single Unit),Ariel,Health & Wellness,RK World InfoCom Private Limited,229.44,173.23,24.5,259,4.9,12326,True,https://www.amazon.in/dp/B0U58TO5G4
RKWI-NIV-BAB-12352,B0G5M296NJ,Nivea Baby Care Product (100g),Nivea,Baby Care,Appario Retail Private Ltd,1569.08,1270.95,19.0,963,4.1,6709,True,https://www.amazon.in/dp/B0G5M296NJ
RKWI-HIM-ORA-12353,B03TH5619X,Himalaya Oral Care Product (750ml),Himalaya,Oral Care,Cloudtail India,1147.84,997.47,13.1,309,4.2,7907,False,https://www.amazon.in/dp/B03TH5619X
RKWI-VAS-BAB-12354,B0JCZLXOZV,Vaseline Baby Care Product (100g),Vaseline,Baby Care,Appario Retail Private Ltd,2145.22,1701.16,20.7,918,3.6,9056,True,https://www.amazon.in/dp/B0JCZLXOZV
RKWI-HIM-BAB-12355,B02KQVB3LT,Himalaya Baby Care Product (750ml),Himalaya,Baby Care,RK World InfoCom Private Limited,681.19,602.17,11.6,25,3.7,21473,True,https://www.amazon.in/dp/B02KQVB3LT
RKWI-COL-BAB-12356,B0N9A7B726,Colgate Baby Care Product (750ml),Colgate,Baby Care,RK World InfoCom Private Limited,382.84,303.97,20.6,959,4.8,16102,True,https://www.amazon.in/dp/B0N9A7B726
RKWI-SEN-BAB-12357,B0GLNSS2PM,Sensodyne Baby Care Product (100g),Sensodyne,Baby Care,RK World InfoCom Private Limited,635.87,602.17,5.3,720,3.7,17586,True,https://www.amazon.in/dp/B0GLNSS2PM
RKWI-SUR-HOM-12358,B0LJC2TR11,Surf Excel Home Care Product (100g),Surf Excel,Home Care,RK World InfoCom Private Limited,131.3,112.92,14.0,223,4.9,20408,True,https://www.amazon.in/dp/B0LJC2TR11
RKWI-DOV-ORA-12359,B0A03DAZ3R,Dove Oral Care Product (Pack of 2),Dove,Oral Care,RK World InfoCom Private Limited,1615.68,1518.74,6.0,291,4.5,12259,True,https://www.amazon.in/dp/B0A03DAZ3R
RKWI-ARI-ORA-12360,B01RZF1U6V,Ariel Oral Care Product (1L),Ariel,Oral Care,RK World InfoCom Private Limited,1174.38,965.34,17.8,867,4.4,1392,True,https://www.amazon.in/dp/B01RZF1U6V
RKWI-PAM-HEA-12361,B0HB9NH3PF,Pampers Health & Wellness Product (Pack of 3),Pampers,Health & Wellness,RK World InfoCom Private Limited,2089.65,1542.16,26.2,218,4.2,19995,True,https://www.amazon.in/dp/B0HB9NH3PF
RKWI-VAS-PER-12362,B0T3U6OKGK,Vaseline Personal Care Product (500g),Vaseline,Personal Care,Appario Retail Private Ltd,2422.01,2090.19,13.7,719,3.8,21569,True,https://www.amazon.in/dp/B0T3U6OKGK
RKWI-PON-HOM-12363,B0P1N1V96N,Pond's Home Care Product (Pack of 2),Pond's,Home Care,RK World InfoCom Private Limited,657.51,517.46,21.3,120,4.2,20244,True,https://www.amazon.in/dp/B0P1N1V96N
RKWI-SEN-BEA-12364,B0YBHK3H3Y,Sensodyne Beauty & Hygiene Product (1L),Sensodyne,Beauty & Hygiene,RK World InfoCom Private Limited,1359.37,1033.12,24.0,116,4.4,12682,True,https://www.amazon.in/dp/B0YBHK3H3Y
RKWI-PAM-HOM-12365,B0ZFAA2I47,Pampers Home Care Product (100g),Pampers,Home Care,Appario Retail Private Ltd,2328.31,1962.77,15.7,320,4.2,16387,True,https://www.amazon.in/dp/B0ZFAA2I47
RKWI-ARI-PER-12366,B0RSPPOBH9,Ariel Personal Care Product (500g),Ariel,Personal Care,RK World InfoCom Private Limited,563.48,527.42,6.4,578,4.6,4839,True,https://www.amazon.in/dp/B0RSPPOBH9
RKWI-COL-ORA-12367,B0V9TKRWQD,Colgate Oral Care Product (750ml),Colgate,Oral Care,RK World InfoCom Private Limited,1760.75,1498.4,14.9,116,3.5,16628,True,https://www.amazon.in/dp/B0V9TKRWQD
RKWI-HIM-BEA-12368,B0S9GXCP8N,Himalaya Beauty & Hygiene Product (1L),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,132.05,99.83,24.4,930,4.1,16536,True,https://www.amazon.in/dp/B0S9GXCP8N
RKWI-L'O-PER-12369,B0B0FGYNSA,L'Oreal Personal Care Product (500g),L'Oreal,Personal Care,RK World InfoCom Private Limited,1409.24,1312.0,6.9,470,4.3,5152,True,https://www.amazon.in/dp/B0B0FGYNSA
RKWI-DOV-HEA-12370,B0PHBCHUAT,Dove Health & Wellness Product (750ml),Dove,Health & Wellness,Cloudtail India,2139.54,1559.72,27.1,274,3.9,17405,False,https://www.amazon.in/dp/B0PHBCHUAT
RKWI-L'O-ORA-12371,B02J7IJ6LN,L'Oreal Oral Care Product (100g),L'Oreal,Oral Care,Cloudtail India,1759.92,1268.9,27.9,659,3.7,1977,True,https://www.amazon.in/dp/B02J7IJ6LN
RKWI-NIV-PER-12372,B0P0KLX5RY,Nivea Personal Care Product (100g),Nivea,Personal Care,RK World InfoCom Private Limited,633.17,597.71,5.6,520,4.5,297,True,https://www.amazon.in/dp/B0P0KLX5RY
RKWI-NIV-BEA-12373,B0XM7IDP5S,Nivea Beauty & Hygiene Product (500g),Nivea,Beauty & Hygiene,Cloudtail India,1290.58,1133.13,12.2,926,3.6,10501,True,https://www.amazon.in/dp/B0XM7IDP5S
RKWI-HIM-PER-12374,B0PZKG84YN,Himalaya Personal Care Product (1L),Himalaya,Personal Care,Appario Retail Private Ltd,429.06,356.12,17.0,626,3.9,23693,True,https://www.amazon.in/dp/B0PZKG84YN
RKWI-NIV-PER-12375,B0FI3M5RPB,Nivea Personal Care Product (750ml),Nivea,Personal Care,Cloudtail India,840.38,795.0,5.4,942,4.1,9001,True,https://www.amazon.in/dp/B0FI3M5RPB
RKWI-ARI-HOM-12376,B0LQONEWRX,Ariel Home Care Product (100g),Ariel,Home Care,Appario Retail Private Ltd,2121.0,1832.54,13.6,138,3.9,11274,True,https://www.amazon.in/dp/B0LQONEWRX
RKWI-DET-BAB-12377,B02OGGV9F9,Dettol Baby Care Product (Pack of 2),Dettol,Baby Care,RK World InfoCom Private Limited,1107.06,881.22,20.4,54,4.1,784,True,https://www.amazon.in/dp/B02OGGV9F9
RKWI-DET-PER-12378,B0P7IOTHIE,Dettol Personal Care Product (1L),Dettol,Personal Care,RK World InfoCom Private Limited,585.93,478.12,18.4,778,4.3,12803,True,https://www.amazon.in/dp/B0P7IOTHIE
RKWI-SUR-HEA-12379,B0SPU69CMN,Surf Excel Health & Wellness Product (Pack of 2),Surf Excel,Health & Wellness,RK World InfoCom Private Limited,743.84,603.25,18.9,582,4.8,6593,True,https://www.amazon.in/dp/B0SPU69CMN
RKWI-DOV-HEA-12380,B0UORWAOBC,Dove Health & Wellness Product (Pack of 2),Dove,Health & Wellness,Cocoblu Retail,2071.61,1754.65,15.3,302,4.7,20878,True,https://www.amazon.in/dp/B0UORWAOBC
RKWI-VAS-BEA-12381,B02U4AVPMX,Vaseline Beauty & Hygiene Product (250ml),Vaseline,Beauty & Hygiene,RK World InfoCom Private Limited,2194.21,1915.55,12.7,975,3.9,23616,True,https://www.amazon.in/dp/B02U4AVPMX
RKWI-COL-PER-12382,B054E0RK1Y,Colgate Personal Care Product (750ml),Colgate,Personal Care,Cocoblu Retail,2029.55,1926.04,5.1,672,3.9,23414,True,https://www.amazon.in/dp/B054E0RK1Y
RKWI-HIM-HEA-12383,B03C1HD9N1,Himalaya Health & Wellness Product (750ml),Himalaya,Health & Wellness,Appario Retail Private Ltd,1058.67,770.71,27.2,56,4.5,1952,True,https://www.amazon.in/dp/B03C1HD9N1
RKWI-HIM-HEA-12384,B0CERH6AFB,Himalaya Health & Wellness Product (Single Unit),Himalaya,Health & Wellness,Appario Retail Private Ltd,152.87,134.98,11.7,161,4.9,13794,False,https://www.amazon.in/dp/B0CERH6AFB
RKWI-DET-BAB-12385,B0X1OFPYM4,Dettol Baby Care Product (Pack of 2),Dettol,Baby Care,Cocoblu Retail,2434.57,2139.99,12.1,920,4.2,8645,True,https://www.amazon.in/dp/B0X1OFPYM4
RKWI-ARI-PER-12386,B0Z5G46TZM,Ariel Personal Care Product (500g),Ariel,Personal Care,RK World InfoCom Private Limited,1537.81,1114.91,27.5,515,4.8,18488,False,https://www.amazon.in/dp/B0Z5G46TZM
RKWI-PAM-PER-12387,B0Y5F2T271,Pampers Personal Care Product (Pack of 2),Pampers,Personal Care,Appario Retail Private Ltd,218.36,160.28,26.6,418,4.8,8986,True,https://www.amazon.in/dp/B0Y5F2T271
RKWI-COL-HEA-12388,B09VRZK1I1,Colgate Health & Wellness Product (1L),Colgate,Health & Wellness,Appario Retail Private Ltd,2439.64,1956.59,19.8,326,4.0,14975,True,https://www.amazon.in/dp/B09VRZK1I1
RKWI-SEN-HEA-12389,B0B967EW1Z,Sensodyne Health & Wellness Product (Pack of 2),Sensodyne,Health & Wellness,Cocoblu Retail,2291.43,1901.89,17.0,815,4.7,24222,True,https://www.amazon.in/dp/B0B967EW1Z
RKWI-NIV-HEA-12390,B02OW25AVP,Nivea Health & Wellness Product (Pack of 2),Nivea,Health & Wellness,RK World InfoCom Private Limited,798.78,562.34,29.6,638,4.2,18985,True,https://www.amazon.in/dp/B02OW25AVP
RKWI-DOV-BEA-12391,B0EEMMV8B7,Dove Beauty & Hygiene Product (Pack of 2),Dove,Beauty & Hygiene,RK World InfoCom Private Limited,1938.61,1704.04,12.1,616,3.6,11234,True,https://www.amazon.in/dp/B0EEMMV8B7
RKWI-SEN-ORA-12392,B04TJJ96ME,Sensodyne Oral Care Product (250ml),Sensodyne,Oral Care,RK World InfoCom Private Limited,452.73,342.72,24.3,303,3.8,8706,True,https://www.amazon.in/dp/B04TJJ96ME
RKWI-PON-BEA-12393,B0A4H7ILXI,Pond's Beauty & Hygiene Product (100g),Pond's,Beauty & Hygiene,RK World InfoCom Private Limited,2338.1,1905.55,18.5,812,4.4,8845,False,https://www.amazon.in/dp/B0A4H7ILXI
RKWI-VAS-PER-12394,B0Y3FFW2GL,Vaseline Personal Care Product (750ml),Vaseline,Personal Care,RK World InfoCom Private Limited,464.25,328.22,29.3,533,3.6,8404,True,https://www.amazon.in/dp/B0Y3FFW2GL
RKWI-SEN-ORA-12395,B0WQRNBANX,Sensodyne Oral Care Product (1L),Sensodyne,Oral Care,Appario Retail Private Ltd,146.9,124.72,15.1,143,4.0,7135,True,https://www.amazon.in/dp/B0WQRNBANX
RKWI-ARI-BAB-12396,B055HPQA1V,Ariel Baby Care Product (Pack of 2),Ariel,Baby Care,Appario Retail Private Ltd,225.18,172.26,23.5,51,4.2,20380,False,https://www.amazon.in/dp/B055HPQA1V
RKWI-PON-HEA-12397,B07RXF8GVP,Pond's Health & Wellness Product (1L),Pond's,Health & Wellness,RK World InfoCom Private Limited,2101.4,1792.49,14.7,834,3.7,17027,True,https://www.amazon.in/dp/B07RXF8GVP
RKWI-DET-HOM-12398,B03TISN96F,Dettol Home Care Product (250ml),Dettol,Home Care,Cocoblu Retail,496.39,371.3,25.2,770,4.3,3311,True,https://www.amazon.in/dp/B03TISN96F
RKWI-SUR-PER-12399,B0UF7Q2398,Surf Excel Personal Care Product (Pack of 3),Surf Excel,Personal Care,Appario Retail Private Ltd,965.68,837.24,13.3,239,3.8,6725,True,https://www.amazon.in/dp/B0UF7Q2398
RKWI-HIM-BEA-12400,B0XX3LNC30,Himalaya Beauty & Hygiene Product (1L),Himalaya,Beauty & Hygiene,RK World InfoCom Private Limited,2161.49,1848.07,14.5,655,3.6,3703,True,https://www.amazon.in/dp/B0XX3LNC30
RKWI-COL-PER-12401,B0PX1M3S65,Colgate Personal Care Product (500g),Colgate,Personal Care,RK World InfoCom Private Limited,1212.76,919.27,24.2,369,3.7,4118,False,https://www.amazon.in/dp/B0PX1M3S65
RKWI-NIV-ORA-12402,B02GWA654N,Nivea Oral Care Product (100g),Nivea,Oral Care,Cocoblu Retail,1534.4,1391.7,9.3,579,4.2,18874,False,https://www.amazon.in/dp/B02GWA654N
RKWI-HIM-BAB-12403,B04NGOSVLD,Himalaya Baby Care Product (750ml),Himalaya,Baby Care,RK World InfoCom Private Limited,1891.47,1632.34,13.7,694,3.9,6778,True,https://www.amazon.in/dp/B04NGOSVLD
RKWI-PAM-HEA-12404,B0QGD5KXJ2,Pampers Health & Wellness Product (100g),Pampers,Health & Wellness,RK World InfoCom Private Limited,375.1,289.95,22.7,394,4.4,10355,False,https://www.amazon.in/dp/B0QGD5KXJ2
RKWI-VAS-HEA-12405,B0JHK88ZFR,Vaseline Health & Wellness Product (Single Unit),Vaseline,Health & Wellness,RK World InfoCom Private Limited,2358.01,2195.31,6.9,373,4.1,7503,True,https://www.amazon.in/dp/B0JHK88ZFR
RKWI-ARI-ORA-12406,B0QLDTMXEB,Ariel Oral Care Product (Pack of 3),Ariel,Oral Care,RK World InfoCom Private Limited,558.58,439.6,21.3,454,4.1,635,True,https://www.amazon.in/dp/B0QLDTMXEB
RKWI-VAS-PER-12407,B00O8COOQN,Vaseline Personal Care Product (Pack of 2),Vaseline,Personal Care,RK World InfoCom Private Limited,121.93,113.03,7.3,350,3.6,8872,True,https://www.amazon.in/dp/B00O8COOQN
RKWI-COL-PER-12408,B0ONQYQPX1,Colgate Personal Care Product (100g),Colgate,Personal Care,Cloudtail India,2326.48,1998.45,14.1,478,4.7,23775,True,https://www.amazon.in/dp/B0ONQYQPX1
RKWI-HIM-BEA-12409,B0DCASW22F,Himalaya Beauty & Hygiene Product (750ml),Himalaya,Beauty & Hygiene,Cloudtail India,683.79,544.98,20.3,314,4.7,13981,True,https://www.amazon.in/dp/B0DCASW22F
RKWI-PAM-PER-12410,B0W5448M46,Pampers Personal Care Product (Pack of 2),Pampers,Personal Care,Appario Retail Private Ltd,626.35,464.13,25.9,22,4.0,9725,True,https://www.amazon.in/dp/B0W5448M46
RKWI-VAS-PER-12411,B0C6PUCUXE,Vaseline Personal Care Product (750ml),Vaseline,Personal Care,Appario Retail Private Ltd,2181.37,1810.54,17.0,889,4.7,14165,True,https://www.amazon.in/dp/B0C6PUCUXE
RKWI-ARI-ORA-12412,B04QLCEQ4X,Ariel Oral Care Product (100g),Ariel,Oral Care,RK World InfoCom Private Limited,1733.52,1454.42,16.1,451,4.4,3419,True,https://www.amazon.in/dp/B04QLCEQ4X
