ASIN,Title,Price_INR,MRP_INR,Rating,Total_Reviews,Seller,Product_URL
B07RKRKXJC,"Bluetooth Headset, Riwbox AB005 Wireless Headphones 5.0 with Microphone Foldable Headphones with TF Card FM Radio and LED Light for Cellphones and All Bluetooth Enabled Devices (Black&Purple)",4824,,4.6,524,RK World InfoCom Private Limited,https://www.amazon.in/Bluetooth-Riwbox-Headphones-Microphone-Cellphones/dp/B07RKRKXJC/ref=sr_1_98?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-98
B0CW9NDKLK,Lightweight Wireless Bluetooth 999 in Ear Headset with Handsfree Calling for All Smartpho,879,2999,,879879299929992999,RK World InfoCom Private Limited,https://www.amazon.in/Rhobos-Lightweight-Wireless-Bluetooth-Handsfree/dp/B0CW9NDKLK/ref=sr_1_99?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-99
B0CDC4DNF5,iClever,6161,,4.6,16,RK World InfoCom Private Limited,https://www.amazon.in/iClever-Bluetooth-Headphones-Playtime-Cookies-Purple/dp/B0CDC4DNF5/ref=sr_1_100?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-100
B0D65Z18LH,iClever,5446,6499,4.3,276,RK World InfoCom Private Limited,https://www.amazon.in/iClever-BTH22-Bluetooth-Headphones-School-Light/dp/B0D65Z18LH/ref=sr_1_101?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-101
B07DWM79Y6,Rockpapa,3596,,4.2,33,RK World InfoCom Private Limited,https://www.amazon.in/Comfort-Adjustable-Headphones-Microphone-Smartphones/dp/B07DWM79Y6/ref=sr_1_102?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-102
B0GY7YZMPG,iClever,11919,13512,5.0,3,RK World InfoCom Private Limited,https://www.amazon.in/iClever-Noise-Cancelling-Headphones-Bluetooth/dp/B0GY7YZMPG/ref=sr_1_103?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-103
B0D8TNY8DJ,iClever,8677,12677,4.7,46,RK World InfoCom Private Limited,https://www.amazon.in/iClever-Bluetooth-Headphones-BTH18-Bluetooth5-3/dp/B0D8TNY8DJ/ref=sr_1_104?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-104
B0C8JF859X,Riwbox,5753,15483,4.5,909,RK World InfoCom Private Limited,https://www.amazon.in/Riwbox-CF9-Bluetooth-Headphones-Wireless/dp/B0C8JF859X/ref=sr_1_105?dib=eyJ2IjoiMSJ9.eWuDIb4qD7u9BphHEBeU2SEdgzKENodwP0Ekcy-b1-UF72qbgnfM1pgN5dRuERQAAePWlRbxMh1wAICpDUEDvZBzm2QcmJRGcZvzYcDCOYnVW_Ek6XyWtEjpV2_ytRRtpWj4ZiHdmfWXv944vLkFJ-0a8szikshaybjwhJ8JwxWMRRcnwhvrkweZZtGp5JUfR-1miZkMsJl0oONReQG31zqVq-f5H5DJKoLnoFZj_oM.DJyA79gsLs8LuRsUbyeDrRmeEO-Xt6QtAzOTRjSmfcQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346935&sr=8-105
B0D9BFLQQQ,iClever,4677,8677,4.8,85,RK World InfoCom Private Limited,https://www.amazon.in/iClever-Headphones-Stereo-Foldable-Adjustable/dp/B0D9BFLQQQ/ref=sr_1_100?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-100
B0D3WQMYYY,"Upgraded Hybrid Active Headphones with Transparent Modes Playtime Wireless Bluetooth with Mic, Deep Bass Soft-Earpads Fast Charging-Black",2897,11599,3.8,42,RK World InfoCom Private Limited,https://www.amazon.in/YY-KATTY-Transparent-Soft-Earpads-Charging-Black/dp/B0D3WQMYYY/ref=sr_1_101_mod_primary_new?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-101
B0798MYJ26,"Bluetooth Headphones, Riwbox XBT-80 Foldable Stereo Wireless Bluetooth Headphones Over Ear with Microphone and Volume Control, Wireless and Wired Headset for PC/Cell Phones/TV/ Ipad (White Gold)",7431,,4.3,19,RK World InfoCom Private Limited,https://www.amazon.in/Bluetooth-Headphones-Riwbox-Foldable-Microphone/dp/B0798MYJ26/ref=sr_1_104?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-104
B0FFSH2T6M,Bluetooth Headset (Pink),2370,4087,3.4,12,RK World InfoCom Private Limited,https://www.amazon.in/wocdwocd-P18-Bluetooth-Headset-Pink/dp/B0FFSH2T6M/ref=sr_1_105?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-105
B0F66KS92T,Riwbox,5886,,4.6,38,RK World InfoCom Private Limited,https://www.amazon.in/Riwbox-Headphones-CT-7S-Bluetooth-Microphone/dp/B0F66KS92T/ref=sr_1_108?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-108
B09GXR6FNP,Riwbox,7393,,4.4,323,RK World InfoCom Private Limited,https://www.amazon.in/Riwbox-TX8-Bluetooth-Headphones-Earmuffs/dp/B09GXR6FNP/ref=sr_1_112?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-112
B07RW4V3MC,OneOdio,6926,,4.5,41,RK World InfoCom Private Limited,https://www.amazon.in/OneOdio-Headphones-Stereo-Headsets-Driver/dp/B07RW4V3MC/ref=sr_1_114?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-114
B0FJ73WMDT,Upgraded Hybrid Active Headphones with Transparent Modes Playtime Wireless Bluetooth with Mic Deep Bass Soft-Earpads Fast Charging Blue,2897,8859,3.6,6,RK World InfoCom Private Limited,https://www.amazon.in/YY-KATTY-Headphones-Transparent-Soft-Earpads/dp/B0FJ73WMDT/ref=sr_1_115_mod_primary_new?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-115
B0FVS8SYBZ,"Upgraded Hybrid Active Headphones with Transparent Modes Playtime Wireless Bluetooth with Mic, Deep Bass Soft-Earpads Fast Charging-Grey",2897,8859,3.4,5,RK World InfoCom Private Limited,https://www.amazon.in/YY-KATTY-Transparent-Soft-Earpads-Charging-Grey/dp/B0FVS8SYBZ/ref=sr_1_116_mod_primary_new?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-116
B0CNPYZCQW,iClever,5156,8156,4.7,85,RK World InfoCom Private Limited,https://www.amazon.in/iClever-Headphones-Stereo-Foldable-Adjustable/dp/B0CNPYZCQW/ref=sr_1_117?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-117
B0C9XW2C4N,"Bluetooth Headphone, Over Ear, Foldable, Adjustable. Glowing Led Light, Noise Cancelling, HiFi Sound Quality (Black)",11278,15278,4.8,16,RK World InfoCom Private Limited,https://www.amazon.in/Macury-Bluetooth-Foldable-Headphone-Cancelling/dp/B0C9XW2C4N/ref=sr_1_118?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-118
B08HDG99TP,iClever,5553,,4.6,729,RK World InfoCom Private Limited,https://www.amazon.in/iClever-BTH12-Bluetooth-Headphones-Traveling/dp/B08HDG99TP/ref=sr_1_119?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-119
B0FBLY4YBG,"B8 Bluetooth Headphones Over Ear, 6 EQ Music Modes and 50H Playtime Deep Bass Wireless Headphones with Mic, Lightweight Folding HiFi Stereo Headset for iPad/Travel/Tablet/PC/Home Blue",14152,16235.70,4.6,319,RK World InfoCom Private Limited,https://www.amazon.in/RORSOU-B8-Bluetooth-Headphones-Lightweight/dp/B0FBLY4YBG/ref=sr_1_121?dib=eyJ2IjoiMSJ9.3-cmKCkK9wTvc6eDQruxsp6F5R1QJUu2vVvgEmWK-vhmUL6m880r-siM_cbDuClpxMNDbOoJKqI7p_EPsaMeP31NI6X_RvH7s8eWG3Gou07vvOzL3NdTjzsNn2NSbVWWHZcQ3m20RcaGUKZFJJRtV5VL7cuBXDOEjgmI5QTCHOUK6IJ3mdGwBsgACJQtGZ2j47_13H9KBoypXkgX13uuwkI5VMeHKJzsqUwQXfw7tcw.4CoFZCUs6qv0kbrUeYIoL4CAVkgwqBWYuKZcUl8vGYQ&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346940&sr=8-121
B0G1MVSX2R,"Retractable Wireless Headset Headphone Stereo Earphone V5.4, 18Hrs Talking Time, Noise Cancelling, Mic Clip on Earpiece Comfortable Headset for Sports Business Trucker Driver (Silver)",5351,8562.04,,535128535128856204856204856204,RK World InfoCom Private Limited,https://www.amazon.in/Wisoqu-Retractable-Headphone-Cancelling-Comfortable/dp/B0G1MVSX2R/ref=sr_1_116?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sr=8-116
B0BS15BVF7,"B10 Bluetooth Headphones Over Ear, Lightweight Folding Stereo Bass Wireless and Wired Headset with Mic, 40H Playtime, Volume Control, Bluetooth 5.3 Headphones for iPad/Travel/Tablet/PC (Black)",4409,13244.40,4.5,13,RK World InfoCom Private Limited,https://www.amazon.in/RORSOU-B10-Bluetooth-Headphones-Lightweight/dp/B0BS15BVF7/ref=sr_1_117?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sr=8-117
B0FWJ596Z5,Wentronic,12346,17346,4.2,318,RK World InfoCom Private Limited,https://www.amazon.in/Wentronic-Y01-Headphones-Microphone-Comfortable/dp/B0FWJ596Z5/ref=sr_1_120?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sr=8-120
B0FLJXYK87,Riwbox,5723,16229.85,4.1,21,RK World InfoCom Private Limited,https://www.amazon.in/Riwbox-Cancelling-Headphones-Bluetooth-Immersion/dp/B0FLJXYK87/ref=sr_1_121?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sr=8-121
B0DB1YVDWP,"Bluetooth 5.3 TV Headphones, On-Ear Wireless Bluetooth Headset with USB Transmitter, Retractable Headband Ultra Lightweight Over-Ear Headset for Adults, Teens and Seniors",5782,9500,3.3,11,RK World InfoCom Private Limited,https://www.amazon.in/queemie-Headset-Transmitter-Retractable-Lightweight/dp/B0DB1YVDWP/ref=sr_1_124?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sr=8-124
B0BS1531PZ,"B10 Wireless Bluetooth Over-Ear Headphones, Lightweight Folding Stereo Bass Headset with Mic, 50H Playtime, Volume Control, Bluetooth 5.3 Headphones for iPad/Travel/Tablet/PC (Red)",5278,,4.5,630,RK World InfoCom Private Limited,https://www.amazon.in/RORSOU-B10-Bluetooth-Headphones-Lightweight/dp/B0BS1531PZ/ref=sr_1_125?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sr=8-125
B0FVRTN8C9,"Upgraded Hybrid Active Headphones with Transparent Modes Playtime Wireless Bluetooth with Mic, Deep Bass Soft-Earpads Fast Charging-Pink",2897,9981,3.9,25,RK World InfoCom Private Limited,https://www.amazon.in/YY-KATTY-Transparent-Soft-Earpads-Charging-Pink/dp/B0FVRTN8C9/ref=sr_1_128_mod_primary_new?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-128
B09K3XY2JF,"U20 Pink Kids Headphones, Wired Children Headphones with 94dB Safe Volume Control, Foldable Design, Comfortable for Online Learning/School/Travel/Tablet",3027,,4.5,459,RK World InfoCom Private Limited,https://www.amazon.in/Headphones-Microphone-Learning-Foldable-Smartphones/dp/B09K3XY2JF/ref=sr_1_129?dib=eyJ2IjoiMSJ9.A8thLUWK78LXWMHVUKxH-vHS1TuQCyfhxf-gg_QvmU1e7GNkab9afqdP9Z11EKlANyxG3AR3OwuqqA5QLmRwqTKbSjtRbRPg3UmXm99_JP-YPlHOp4joPpLuZdba-BTWR8ct8HVW80tXsphPAuY8UTj5NgqlTQkNFI8dHWv-Qdib__5X7EC3YqN3x6KuvQwElCfPEdRnnKXchS7IemBlqjX7d1i9uEudo5zwSmJoB-0.gizHPDRsF809LuGTkPZDh-E7Q9E3ZwTnEW-O_XDjLBI&dib_tag=se&keywords=RKWI+headphones&nsdOptOutParam=true&qid=1785346946&sr=8-129
